"","month_2","region","count"
"1332",40,"13",1957
"1333",40,"14",1833
"1334",40,"15",2291
"1335",40,"16",2322
"1336",40,"17",1890
"1337",40,"18",3326
"1338",40,"19",6277
"1339",40,"20",6709
"1340",40,"21",3469
"1341",40,"22",1707
"1342",40,"23",1184
"1343",40,"24",251
"1344",40,"25",521
"1345",40,"26",1090
"1346",40,"27",412
"1347",40,"28",469
"1348",40,"29",840
"1349",40,"30",146
"1350",40,"31",1
"1351",40,"38",1
"1352",40,"39",1
"1353",40,"42",1
"1354",40,"43",14
"1355",40,"44",123
"1356",40,"45",834
"1357",40,"46",457
"1358",40,"47",933
"1359",40,"48",444
"1360",40,"49",563
"1361",40,"50",543
"1362",40,"51",175
"1363",40,"52",1065
"1364",40,"53",1054
"1365",40,"54",848
"1366",40,"55",157
"1367",40,"56",309
"1368",40,"57",243
"1369",40,"58",102
"1370",40,"59",10
"1371",40,"60",5
"1372",40,"75",2
"1373",40,"77",1
"1374",40,"79",1
"1375",40,"82",1
"1376",40,"83",1
"1377",40,"112",1
"1378",40,"120",1
"1379",40,"122",1
"1380",40,NA,87
"1381",41,"4",1
"1382",41,"5",40
"1383",41,"6",135
"1384",41,"7",5
"1385",41,"8",34
"1386",41,"9",16
"1387",41,"10",8
"1388",41,"11",340
"1389",41,"12",841
"1390",41,"13",1989
"1391",41,"14",1747
"1392",41,"15",2468
"1393",41,"16",2558
"1394",41,"17",2126
"1395",41,"18",3401
"1396",41,"19",6334
"1397",41,"20",6748
"1398",41,"21",3535
"1399",41,"22",1745
"1400",41,"23",1312
"1401",41,"24",361
"1402",41,"25",583
"1403",41,"26",1211
"1404",41,"27",472
"1405",41,"28",493
"1406",41,"29",942
"1407",41,"30",186
"1408",41,"31",1
"1409",41,"37",1
"1410",41,"38",1
"1411",41,"40",2
"1412",41,"41",1
"1413",41,"42",2
"1414",41,"43",14
"1415",41,"44",100
"1416",41,"45",879
"1417",41,"46",462
"1418",41,"47",962
"1419",41,"48",452
"1420",41,"49",614
"1421",41,"50",614
"1422",41,"51",200
"1423",41,"52",1175
"1424",41,"53",1096
"1425",41,"54",829
"1426",41,"55",137
"1427",41,"56",261
"1428",41,"57",246
"1429",41,"58",104
"1430",41,"59",11
"1431",41,"60",4
"1432",41,"63",1
"1433",41,"67",2
"1434",41,"75",2
"1435",41,"76",1
"1436",41,"77",2
"1437",41,"79",3
"1438",41,"81",1
"1439",41,"85",3
"1440",41,"102",1
"1441",41,"106",2
"1442",41,"114",1
"1443",41,"120",2
"1444",41,"122",1
"1445",41,NA,125
"1446",42,"1",1
"1447",42,"4",5
"1448",42,"5",55
"1449",42,"6",180
"1450",42,"7",11
"1451",42,"8",11
"1452",42,"9",12
"1453",42,"10",13
"1454",42,"11",324
"1455",42,"12",880
"1456",42,"13",1779
"1457",42,"14",1754
"1458",42,"15",2446
"1459",42,"16",2285
"1460",42,"17",1941
"1461",42,"18",3332
"1462",42,"19",6454
"1463",42,"20",6228
"1464",42,"21",3190
"1465",42,"22",1707
"1466",42,"23",1313
"1467",42,"24",326
"1468",42,"25",570
"1469",42,"26",1224
"1470",42,"27",439
"1471",42,"28",424
"1472",42,"29",997
"1473",42,"30",187
"1474",42,"31",1
"1475",42,"38",3
"1476",42,"39",1
"1477",42,"40",1
"1478",42,"41",1
"1479",42,"42",2
"1480",42,"43",9
"1481",42,"44",94
"1482",42,"45",729
"1483",42,"46",405
"1484",42,"47",758
"1485",42,"48",347
"1486",42,"49",593
"1487",42,"50",555
"1488",42,"51",182
"1489",42,"52",1116
"1490",42,"53",1020
"1491",42,"54",843
"1492",42,"55",152
"1493",42,"56",345
"1494",42,"57",268
"1495",42,"58",87
"1496",42,"59",3
"1497",42,"60",5
"1498",42,"75",5
"1499",42,"76",5
"1500",42,"77",4
"1501",42,"79",3
"1502",42,"80",1
"1503",42,"81",2
"1504",42,"82",1
"1505",42,"83",2
"1506",42,"106",2
"1507",42,"107",1
"1508",42,"110",1
"1509",42,NA,123
"1510",43,"1",1
"1511",43,"4",5
"1512",43,"5",51
"1513",43,"6",135
"1514",43,"7",19
"1515",43,"8",31
"1516",43,"9",17
"1517",43,"10",17
"1518",43,"11",424
"1519",43,"12",850
"1520",43,"13",1877
"1521",43,"14",1859
"1522",43,"15",2508
"1523",43,"16",2381
"1524",43,"17",1847
"1525",43,"18",3381
"1526",43,"19",6484
"1527",43,"20",6497
"1528",43,"21",3308
"1529",43,"22",1799
"1530",43,"23",1238
"1531",43,"24",277
"1532",43,"25",522
"1533",43,"26",1106
"1534",43,"27",419
"1535",43,"28",368
"1536",43,"29",1007
"1537",43,"30",212
"1538",43,"37",1
"1539",43,"38",2
"1540",43,"39",1
"1541",43,"41",1
"1542",43,"43",9
"1543",43,"44",115
"1544",43,"45",617
"1545",43,"46",351
"1546",43,"47",827
"1547",43,"48",350
"1548",43,"49",581
"1549",43,"50",484
"1550",43,"51",201
"1551",43,"52",1113
"1552",43,"53",1132
"1553",43,"54",895
"1554",43,"55",151
"1555",43,"56",338
"1556",43,"57",295
"1557",43,"58",111
"1558",43,"59",7
"1559",43,"60",4
"1560",43,"74",1
"1561",43,"75",1
"1562",43,"80",1
"1563",43,"82",2
"1564",43,"90",1
"1565",43,"105",1
"1566",43,NA,103
"1567",44,"1",1
"1568",44,"3",1
"1569",44,"4",5
"1570",44,"5",31
"1571",44,"6",148
"1572",44,"7",19
"1573",44,"8",12
"1574",44,"9",14
"1575",44,"10",12
"1576",44,"11",521
"1577",44,"12",869
"1578",44,"13",2010
"1579",44,"14",1955
"1580",44,"15",2490
"1581",44,"16",2547
"1582",44,"17",1768
"1583",44,"18",3403
"1584",44,"19",7345
"1585",44,"20",6532
"1586",44,"21",3541
"1587",44,"22",1978
"1588",44,"23",1332
"1589",44,"24",294
"1590",44,"25",612
"1591",44,"26",1234
"1592",44,"27",466
"1593",44,"28",430
"1594",44,"29",978
"1595",44,"30",178
"1596",44,"38",3
"1597",44,"42",3
"1598",44,"43",10
"1599",44,"44",128
"1600",44,"45",554
"1601",44,"46",349
"1602",44,"47",852
"1603",44,"48",384
"1604",44,"49",474
"1605",44,"50",442
"1606",44,"51",162
"1607",44,"52",1263
"1608",44,"53",1251
"1609",44,"54",894
"1610",44,"55",157
"1611",44,"56",370
"1612",44,"57",240
"1613",44,"58",107
"1614",44,"59",4
"1615",44,"60",5
"1616",44,"79",2
"1617",44,"88",1
"1618",44,NA,67
"1619",45,"2",1
"1620",45,"4",6
"1621",45,"5",44
"1622",45,"6",125
"1623",45,"7",15
"1624",45,"8",22
"1625",45,"9",8
"1626",45,"10",8
"1627",45,"11",442
"1628",45,"12",888
"1629",45,"13",1871
"1630",45,"14",1918
"1631",45,"15",2424
"1632",45,"16",2366
"1633",45,"17",1655
"1634",45,"18",3339
"1635",45,"19",7192
"1636",45,"20",6314
"1637",45,"21",3363
"1638",45,"22",1676
"1639",45,"23",1480
"1640",45,"24",298
"1641",45,"25",509
"1642",45,"26",1166
"1643",45,"27",445
"1644",45,"28",410
"1645",45,"29",898
"1646",45,"30",214
"1647",45,"32",1
"1648",45,"38",1
"1649",45,"39",1
"1650",45,"41",1
"1651",45,"42",1
"1652",45,"43",12
"1653",45,"44",111
"1654",45,"45",609
"1655",45,"46",325
"1656",45,"47",751
"1657",45,"48",315
"1658",45,"49",500
"1659",45,"50",417
"1660",45,"51",148
"1661",45,"52",1039
"1662",45,"53",1182
"1663",45,"54",808
"1664",45,"55",149
"1665",45,"56",346
"1666",45,"57",249
"1667",45,"58",123
"1668",45,"59",2
"1669",45,"60",5
"1670",45,"68",1
"1671",45,"76",1
"1672",45,"79",1
"1673",45,"82",1
"1674",45,NA,63
"1675",46,"4",3
"1676",46,"5",27
"1677",46,"6",67
"1678",46,"7",9
"1679",46,"8",6
"1680",46,"9",7
"1681",46,"10",4
"1682",46,"11",235
"1683",46,"12",462
"1684",46,"13",1023
"1685",46,"14",1020
"1686",46,"15",1141
"1687",46,"16",1209
"1688",46,"17",873
"1689",46,"18",1717
"1690",46,"19",3892
"1691",46,"20",3382
"1692",46,"21",1665
"1693",46,"22",950
"1694",46,"23",662
"1695",46,"24",188
"1696",46,"25",285
"1697",46,"26",532
"1698",46,"27",237
"1699",46,"28",226
"1700",46,"29",436
"1701",46,"30",99
"1702",46,"35",1
"1703",46,"37",4
"1704",46,"39",2
"1705",46,"43",9
"1706",46,"44",30
"1707",46,"45",250
"1708",46,"46",195
"1709",46,"47",447
"1710",46,"48",164
"1711",46,"49",243
"1712",46,"50",255
"1713",46,"51",88
"1714",46,"52",535
"1715",46,"53",675
"1716",46,"54",421
"1717",46,"55",65
"1718",46,"56",187
"1719",46,"57",168
"1720",46,"58",69
"1721",46,"60",2
"1722",46,"75",1
"1723",46,"77",1
"1724",46,"80",2
"1725",46,"85",1
"1726",46,"86",1
"1727",46,NA,40
